F_id,C_id,label,value
381,307,factor,0.018916418
390,352,factor,0.001129143
391,352,factor,0.014678534
395,352,factor,0.015477782
381,360,factor,0.042910386
395,353,factor,0.002426593
376,347,factor,0.073951329
389,347,factor,0.110835778
392,347,factor,0.002371471
390,362,factor,0.002382935
391,362,factor,0.013007378
377,367,factor,0.016232336
378,372,factor,0.08359856
379,372,factor,0.085321875
380,372,factor,0.001459168
394,326,factor,0.088681117
382,326,factor,0.006547639
383,326,factor,0.02056954
384,326,factor,0.104471664
385,326,factor,0.127789605
386,326,factor,0.132063083
387,326,factor,0.006784734
388,326,factor,0.08340682
384,257,factor,0.061925307
385,257,factor,0.099357176
386,257,factor,0.038090177
387,257,factor,0.003120447
388,257,factor,0.081628584
376,357,factor,0.00700488
389,357,factor,0.01876634
388,371,factor,0.136333076
381,329,factor,0.01311243
378,318,factor,0.072203975
389,373,factor,0.017357907
392,373,factor,0.00494857
393,373,factor,0.041535632
376,358,factor,0.00835637
389,358,factor,0.023726457
392,358,factor,0.001385039
393,358,factor,0.055688713
394,358,factor,0.122202601
380,362,factor,0.003991062
389,247,factor,0.048879346
392,247,factor,0.007537636
377,247,factor,0.002523031
377,240,factor,0.02068929
394,372,factor,0.154924011
382,372,factor,0.019446132
383,372,factor,0.007790267
389,318,factor,0.02794539
392,318,factor,0.00139107
393,318,factor,0.042553327
394,318,factor,0.131518641
381,369,factor,0.019567096
393,334,factor,0.114178659
378,334,factor,0.019336488
379,334,factor,0.009272699
380,334,factor,0.001423263
390,286,factor,0.005847215
391,286,factor,0.011879875
395,286,factor,0.001743852
376,338,factor,0.095469031
389,338,factor,0.100452266
377,338,factor,0.006512263
380,337,factor,0.002308531
394,310,factor,0.055127063
382,310,factor,0.041507031
383,310,factor,0.013241811
384,310,factor,0.054483951
385,310,factor,0.059362873
386,310,factor,0.061256566
387,310,factor,0.002206136
388,310,factor,0.041720859
381,362,factor,0.060480758
387,344,factor,0.004398868
388,344,factor,0.057775078
390,344,factor,0.004730474
391,344,factor,0.018964659
376,310,factor,0.037515918
389,310,factor,0.054611902
392,310,factor,0.003552231
392,249,factor,0.009608796
393,249,factor,0.062680133
377,346,factor,0.007829052
378,346,factor,0.011156123
379,346,factor,0.005884907
378,325,factor,0.011568667
379,325,factor,0.009376385
380,325,factor,0.002676774
384,344,factor,0.072077016
385,344,factor,0.098849469
386,344,factor,0.072176842
376,344,factor,0.024362705
382,252,factor,0.031449423
383,252,factor,0.008342455
384,252,factor,0.070756566
385,252,factor,0.079306111
386,252,factor,0.044930021
387,252,factor,0.008521509
388,252,factor,0.069298684
378,252,factor,0.028689888
379,252,factor,0.037829514
377,360,factor,0.01062993
378,360,factor,0.008166636
376,343,factor,0.058162695
389,343,factor,0.104197925
392,343,factor,0.002148554
394,305,factor,0.026772313
382,305,factor,0.018681144
383,305,factor,0.003590707
384,305,factor,0.021027462
385,305,factor,0.044891783
386,305,factor,0.027049185
387,305,factor,0.002142217
388,305,factor,0.027757764
384,360,factor,0.01549426
385,360,factor,0.022870971
386,360,factor,0.016538492
387,360,factor,0.001315009
388,360,factor,0.013278716
378,275,factor,0.026636538
379,275,factor,0.030166127
380,275,factor,0.002521085
390,334,factor,0.003651114
391,334,factor,0.008039796
395,334,factor,0.026188581
380,347,factor,0.001106625
395,306,factor,0.001592929
380,311,factor,0.006993549
376,304,factor,0.074803462
389,304,factor,0.071174319
384,228,factor,0.084177252
385,228,factor,0.086977133
386,228,factor,0.07550777
387,228,factor,0.0037852
388,228,factor,0.058351525
377,356,factor,-0.000136114
394,321,factor,0.048317233
384,372,factor,0.218492742
385,372,factor,0.153708355
386,372,factor,0.215126361
387,372,factor,0.00542517
388,372,factor,0.131253475
381,325,factor,0.097741115
377,321,factor,0.020658275
381,356,factor,0.202866968
377,345,factor,0.004712613
395,374,factor,0.003177726
394,259,factor,0.021776228
382,259,factor,0.031425718
381,224,factor,0.002382894
385,356,factor,0.034627242
386,356,factor,0.034843316
387,356,factor,0.001690893
388,356,factor,0.017618701
389,311,factor,0.055650618
381,316,factor,0.174267773
389,299,factor,0.102538009
392,299,factor,0.004004838
393,299,factor,0.206759725
394,299,factor,0.032872672
382,299,factor,0.023897754
390,371,factor,0.022101974
391,371,factor,0.016518269
395,371,factor,0.002475234
390,305,factor,0.001529456
391,305,factor,0.015951757
395,305,factor,0.004680826
395,367,factor,0.003078188
394,368,factor,0.049583476
382,368,factor,0.002343829
383,368,factor,0.010474696
384,368,factor,0.054834208
385,368,factor,0.097247156
386,368,factor,0.066150648
387,368,factor,0.002649624
388,368,factor,0.063454856
378,304,factor,0.012370054
379,304,factor,0.007933109
392,289,factor,0.002382905
393,289,factor,0.423638525
378,289,factor,0.007991085
379,289,factor,0.004830358
394,249,factor,0.039671785
382,249,factor,0.053161373
383,249,factor,0.005950613
384,249,factor,0.11317022
385,249,factor,0.100737619
386,249,factor,0.098468696
387,249,factor,0.004352448
388,249,factor,0.063897495
376,305,factor,0.138647586
389,305,factor,0.090667915
394,316,factor,0.018843973
382,316,factor,0.013549041
383,316,factor,0.003082562
384,316,factor,0.021622469
385,316,factor,0.035079016
386,316,factor,0.016484184
387,316,factor,0.001701521
390,316,factor,0.000419676
391,316,factor,0.01401645
395,316,factor,0.015683731
394,356,factor,0.015563978
382,356,factor,0.026743879
383,356,factor,0.007724546
384,356,factor,0.03000338
376,359,factor,0.006545776
390,367,factor,0.009749284
391,367,factor,0.015664024
378,339,factor,0.007724081
381,347,factor,0.015718523
388,316,factor,0.019430739
395,339,factor,0.00130323
380,289,factor,0.001484036
376,355,factor,0.0074144
392,305,factor,0.002848646
393,305,factor,0.246178993
378,305,factor,0.01526158
379,305,factor,0.013826558
381,342,factor,0.31362078
377,347,factor,0.012739043
383,299,factor,0.004920439
384,299,factor,0.031543969
380,299,factor,0.00409094
381,352,factor,0.136405436
376,289,factor,0.2308564
389,289,factor,0.117663055
395,323,factor,0.005011841
393,347,factor,0.373706138
378,347,factor,0.009001844
379,347,factor,0.004722627
380,305,factor,0.002932179
377,316,factor,0.002411521
394,193,factor,0.054576162
378,193,factor,0.052541324
379,193,factor,0.034949886
380,193,factor,0.002987551
378,369,factor,0.062887325
379,369,factor,0.066094907
380,369,factor,0.002294772
382,329,factor,0.065418921
383,329,factor,0.012650969
384,329,factor,0.117624335
380,329,factor,0.002593417
389,355,factor,0.01011329
392,355,factor,0.002860561
377,355,factor,0.000879092
378,355,factor,0.059126699
376,299,factor,0.054320771
377,299,factor,0.006011301
383,361,factor,0.009494964
384,361,factor,0.070263345
385,361,factor,0.093322967
386,361,factor,0.084548466
387,361,factor,0.010142581
388,361,factor,0.069391006
392,342,factor,0.004147675
393,342,factor,0.109055845
394,342,factor,0.053957372
389,329,factor,0.034936483
392,329,factor,0.003108683
393,329,factor,0.034844039
394,329,factor,0.111437438
378,299,factor,0.01810557
379,299,factor,0.015845366
377,334,factor,0.005232014
390,289,factor,0.000530275
391,289,factor,0.008496518
395,289,factor,0.002110183
390,328,factor,0.00713524
391,328,factor,0.014652799
395,328,factor,0.002572556
381,339,factor,0.006757304
377,339,factor,0.016183106
382,321,factor,0.022192799
383,321,factor,0.007564014
384,321,factor,0.059276557
385,321,factor,0.075636381
386,321,factor,0.049724371
387,321,factor,0.006832821
388,321,factor,0.06005098
381,334,factor,0.258985168
394,289,factor,0.014750358
382,289,factor,0.011559242
383,289,factor,0.001381144
384,289,factor,0.012557329
385,289,factor,0.018707078
386,289,factor,0.008434471
387,289,factor,0.001006641
388,289,factor,0.013605149
394,359,factor,0.087319448
382,359,factor,0.038637263
383,359,factor,0.00859528
384,359,factor,0.110483321
385,359,factor,0.106715028
386,359,factor,0.124766799
379,355,factor,0.036611888
380,355,factor,0.002019951
376,374,factor,0.005035663
389,374,factor,0.020041051
392,374,factor,0.004110208
393,374,factor,0.020668143
376,342,factor,0.055636454
389,342,factor,0.06012303
377,342,factor,0.016888545
390,361,factor,0.014832831
391,361,factor,0.036097137
394,374,factor,0.076598104
382,374,factor,0.048240032
378,374,factor,0.060924789
379,374,factor,0.064985451
380,374,factor,0.002274421
387,359,factor,0.007006445
388,359,factor,0.090155987
393,234,factor,0.071839016
394,234,factor,0.079440185
378,342,factor,0.015084755
379,342,factor,0.006575275
395,361,factor,0.001463382
382,342,factor,0.04496297
383,342,factor,0.011708107
384,342,factor,0.043167806
385,342,factor,0.041681407
386,342,factor,0.042898274
387,342,factor,0.002160308
388,342,factor,0.027086643
380,342,factor,0.00170087
389,364,factor,0.035893389
392,364,factor,0.001571886
393,364,factor,0.023967286
385,299,factor,0.055531909
382,234,factor,0.005788056
383,234,factor,0.009021379
384,234,factor,0.120671076
385,234,factor,0.178595702
386,234,factor,0.128296889
387,234,factor,0.006089489
388,234,factor,0.094335829
384,364,factor,0.181149617
385,364,factor,0.156767328
386,364,factor,0.207151029
387,364,factor,0.005099512
388,364,factor,0.116104097
384,306,factor,0.085526932
385,306,factor,0.053513279
386,306,factor,0.060774123
387,306,factor,0.004148668
388,306,factor,0.039324003
381,374,factor,0.012012828
376,254,factor,0.004705632
389,254,factor,0.079200788
377,254,factor,0.019832035
389,359,factor,0.011816271
392,359,factor,0.004388772
393,359,factor,0.014684649
378,359,factor,0.046057352
386,299,factor,0.036574255
387,299,factor,0.002367488
388,299,factor,0.032856937
390,299,factor,0.001939547
391,299,factor,0.013114827
379,359,factor,0.045244882
380,359,factor,0.001964042
390,320,factor,0.000567761
391,320,factor,0.01798116
395,320,factor,0.006347242
395,364,factor,0.002288784
381,364,factor,0.010953143
376,236,factor,0.008661154
384,293,factor,0.029676762
385,293,factor,0.04145217
386,293,factor,0.020771714
387,293,factor,0.002438348
388,293,factor,0.030365449
390,293,factor,0.000607913
381,296,factor,0.030965766
394,364,factor,0.148082946
382,364,factor,0.024906478
383,364,factor,0.010794014
379,364,factor,0.069272484
380,364,factor,0.002302716
391,293,factor,0.017343719
389,236,factor,0.04278561
392,236,factor,0.009091873
393,236,factor,0.049559852
390,355,factor,0.022578514
391,355,factor,0.011731241
395,355,factor,0.003223501
392,336,factor,0.011650761
393,336,factor,0.14011975
394,336,factor,0.097046582
382,336,factor,0.028839945
383,336,factor,0.005995137
384,336,factor,0.049872817
385,336,factor,0.062899978
381,288,factor,0.043656419
389,370,factor,0.009994978
392,370,factor,0.008755876
393,370,factor,0.023309757
392,286,factor,0.002677254
393,286,factor,0.242452276
394,286,factor,0.024471272
390,364,factor,0.014901331
391,364,factor,0.020387794
377,374,factor,0.003487701
395,327,factor,0.016537186
381,370,factor,0.008093829
377,288,factor,0.000803273
394,341,factor,0.013416045
382,341,factor,0.018203271
383,341,factor,0.001226123
384,341,factor,0.017085286
385,341,factor,0.023405145
386,341,factor,0.014044172
387,341,factor,0.001616092
388,341,factor,0.016322524
378,236,factor,0.057055878
379,236,factor,0.042550014
380,236,factor,0.003273327
386,336,factor,0.035349788
387,336,factor,0.005885391
388,336,factor,0.053916163
395,318,factor,0.002123592
390,341,factor,0.000524787
391,341,factor,0.007452151
395,341,factor,0.001347853
382,286,factor,0.005019101
383,286,factor,0.00300807
384,286,factor,0.028785228
385,286,factor,0.050098663
386,286,factor,0.043807626
387,286,factor,0.003411419
388,286,factor,0.034361511
394,370,factor,0.186607733
382,370,factor,0.081838137
383,370,factor,0.02110709
384,370,factor,0.05666553
385,370,factor,0.070560897
380,370,factor,0.008451315
376,371,factor,0.00828533
389,371,factor,0.023842318
376,370,factor,0.000810079
385,329,factor,0.134968096
386,329,factor,0.107166527
387,329,factor,0.004561869
388,329,factor,0.084172879
390,329,factor,0.006684975
381,318,factor,0.006342951
394,345,factor,0.024278001
382,345,factor,0.018027459
383,345,factor,0.002359019
384,345,factor,0.023304549
385,345,factor,0.061396445
386,345,factor,0.029200918
387,345,factor,0.001753752
388,345,factor,0.038242905
377,371,factor,0.003908007
378,371,factor,0.072984926
379,371,factor,0.070866191
376,349,factor,0.001775228
389,349,factor,0.042225264
376,297,factor,0.138047356
389,297,factor,0.108802055
377,370,factor,-0.001572046
378,370,factor,0.018230421
379,370,factor,0.034785935
391,329,factor,0.022754584
381,344,factor,0.023134373
393,355,factor,0.019330951
394,355,factor,0.070217546
382,355,factor,0.04441319
383,355,factor,0.008587209
384,355,factor,0.167942863
385,355,factor,0.100767019
386,355,factor,0.16239092
376,320,factor,0.05326921
389,320,factor,0.100362834
392,297,factor,0.001464253
393,297,factor,0.335724674
377,297,factor,0.014459537
387,355,factor,0.007543878
388,355,factor,0.073874556
380,371,factor,0.001579484
392,349,factor,0.003895125
393,349,factor,0.028948946
394,349,factor,0.095350327
382,349,factor,0.034422214
383,349,factor,0.013738998
381,341,factor,0.012100711
377,344,factor,0.000888391
378,344,factor,0.028156617
384,340,factor,0.014750572
378,297,factor,0.008761959
379,297,factor,0.006576942
377,341,factor,0.011716661
379,349,factor,0.050452343
380,349,factor,0.003313631
390,310,factor,0.003702802
391,310,factor,0.01218115
395,310,factor,0.032008764
395,288,factor,0.006117125
392,320,factor,0.002634354
377,320,factor,0.00223102
378,320,factor,0.012554263
379,320,factor,0.009434179
381,350,factor,0.266138363
385,340,factor,0.035381738
386,340,factor,0.015279724
387,340,factor,0.001510502
388,340,factor,0.019306931
390,340,factor,0.001097667
391,340,factor,0.009577694
393,320,factor,0.233420641
394,320,factor,0.030959568
382,320,factor,0.030900663
383,320,factor,0.00480964
384,320,factor,0.02281113
385,320,factor,0.041079411
386,320,factor,0.025497668
387,320,factor,0.001846276
388,320,factor,0.021403804
394,348,factor,0.02764116
382,348,factor,0.044608998
383,348,factor,0.003991736
384,348,factor,0.046543341
385,348,factor,0.094548767
386,348,factor,0.064166454
387,348,factor,0.004311038
388,348,factor,0.043481415
380,320,factor,0.002100696
376,296,factor,0.07578967
389,296,factor,0.11404551
392,296,factor,0.00299059
393,296,factor,0.250525764
376,300,factor,0.072624447
389,300,factor,0.105243195
392,300,factor,0.002611291
395,340,factor,0.004236812
381,354,factor,0.016553125
376,350,factor,0.027647668
389,350,factor,0.038159505
381,340,factor,0.032285886
392,352,factor,0.003975749
393,352,factor,0.190236181
394,352,factor,0.046963424
377,296,factor,0.004991664
378,296,factor,0.012248845
379,296,factor,0.007999981
380,296,factor,0.001711386
392,350,factor,0.002451875
393,350,factor,0.090882558
377,350,factor,0.008576428
393,300,factor,0.291336036
394,300,factor,0.013718149
378,300,factor,0.011987098
379,300,factor,0.007098064
394,296,factor,0.024608845
382,296,factor,0.008996356
383,296,factor,0.001830958
384,296,factor,0.019406939
385,296,factor,0.030545522
386,296,factor,0.017630836
387,296,factor,0.001549347
388,296,factor,0.016625064
390,350,factor,0.005042333
391,350,factor,0.014400266
390,348,factor,0.002924778
391,348,factor,0.013972573
395,348,factor,0.002632065
378,350,factor,0.019162326
379,350,factor,0.013522859
380,300,factor,0.001930818
381,343,factor,0.050704131
382,352,factor,0.032785271
383,352,factor,0.008756658
384,352,factor,0.039434165
385,352,factor,0.043044031
386,352,factor,0.03071128
387,352,factor,0.002013646
388,352,factor,0.029803012
389,360,factor,0.106649462
392,360,factor,0.001820269
393,360,factor,0.308043428
395,350,factor,0.033285957
381,372,factor,0.021337983
377,372,factor,0.005936721
383,330,factor,0.011540051
384,330,factor,0.045908528
385,330,factor,0.055739087
386,330,factor,0.047100851
390,357,factor,0.022326856
391,357,factor,0.02200298
395,357,factor,0.002806336
381,348,factor,0.011815849
376,288,factor,0.091302841
389,288,factor,0.078905377
392,354,factor,0.003041688
389,340,factor,0.104770687
392,340,factor,0.002664929
393,340,factor,0.228725784
394,340,factor,0.022987591
388,338,factor,0.028405801
390,338,factor,0.001427183
391,338,factor,0.010822826
376,365,factor,0.067036406
389,365,factor,0.09601327
392,365,factor,0.003293435
377,365,factor,0.00519726
392,288,factor,0.003759567
393,288,factor,0.192766613
394,288,factor,0.014567024
378,288,factor,0.015287145
379,288,factor,0.010867665
377,348,factor,0.001359927
382,366,factor,0.049252245
393,354,factor,0.044814343
394,354,factor,0.145509045
382,354,factor,0.016727536
383,354,factor,0.008566447
384,354,factor,0.187846621
385,354,factor,0.153359344
386,354,factor,0.161857651
387,354,factor,0.0035989
388,354,factor,0.132850251
380,354,factor,0.001920188
387,330,factor,0.002763015
388,330,factor,0.037130104
390,330,factor,0.004957913
391,330,factor,0.011115795
394,360,factor,0.016502521
382,360,factor,0.00535877
383,360,factor,0.001514839
379,360,factor,0.00495622
380,360,factor,0.00150542
380,288,factor,0.002985217
395,338,factor,0.005558417
382,340,factor,0.015699478
383,340,factor,0.002205276
379,340,factor,0.008764053
380,340,factor,0.002130861
383,366,factor,0.010724281
384,366,factor,0.070627376
385,366,factor,0.082692304
386,366,factor,0.07174563
387,366,factor,0.011524319
388,366,factor,0.062467158
376,366,factor,0.000218145
389,366,factor,0.014363189
392,366,factor,0.004728786
393,366,factor,0.010345913
381,373,factor,0.063420708
381,353,factor,0.015253375
378,365,factor,0.013822902
379,365,factor,0.005853702
380,365,factor,0.004207863
381,366,factor,0.004835761
377,353,factor,0.006039397
390,366,factor,0.012053968
391,366,factor,0.030574287
377,366,factor,0.012857491
390,369,factor,0.017332384
391,369,factor,0.019235635
394,366,factor,0.113776526
378,366,factor,0.016839589
379,366,factor,0.033806567
380,366,factor,0.0038506
376,354,factor,0.011885545
389,354,factor,0.027394303
395,369,factor,0.003372109
382,358,factor,0.019260249
383,358,factor,0.010235331
384,358,factor,0.124849834
376,368,factor,0.05121204
389,368,factor,0.08345478
392,368,factor,0.016455245
393,368,factor,0.209776325
377,354,factor,0.011835033
378,354,factor,0.062538453
379,354,factor,0.074659137
394,304,factor,0.02274468
382,304,factor,0.034065784
383,304,factor,0.015372538
384,304,factor,0.024536139
385,304,factor,0.040038327
386,304,factor,0.030639809
387,304,factor,0.00217918
376,298,factor,0.11460645
389,298,factor,0.0834249
377,298,factor,0.003258374
385,358,factor,0.161856174
386,358,factor,0.162200265
387,358,factor,0.004058548
388,358,factor,0.113993055
390,358,factor,0.011109813
391,358,factor,0.016802007
378,368,factor,0.027958515
379,368,factor,0.043786245
380,368,factor,0.002834855
395,362,factor,0.009382594
378,298,factor,0.017381192
379,298,factor,0.00476656
380,298,factor,0.002729951
388,304,factor,0.02310082
380,304,factor,0.004060664
376,307,factor,0.084132895
389,307,factor,0.104413698
377,307,factor,0.009969989
378,307,factor,0.018904098
379,307,factor,0.012535904
380,307,factor,0.002650639
381,363,factor,0.065288825
376,367,factor,0.010131937
389,367,factor,0.018587388
376,339,factor,0.16607133
392,367,factor,0.001526491
393,367,factor,0.09378702
378,367,factor,0.059270133
376,316,factor,0.0458034
389,316,factor,0.079264372
392,316,factor,0.003649155
379,367,factor,0.080746033
380,367,factor,0.002722129
393,316,factor,0.180471724
378,316,factor,0.008805523
379,316,factor,0.007348629
381,305,factor,0.050252362
389,339,factor,0.122186163
392,339,factor,0.002712685
393,339,factor,0.404991676
394,339,factor,0.009621945
382,339,factor,0.002826635
383,339,factor,0.000964841
376,361,factor,0.00028038
389,361,factor,0.022623065
392,361,factor,0.006529466
393,361,factor,0.006053177
394,361,factor,0.166050077
380,316,factor,0.001734163
377,305,factor,0.005730689
379,339,factor,0.004399769
380,339,factor,0.001123895
383,374,factor,0.006335487
384,374,factor,0.164737441
385,374,factor,0.154687456
386,374,factor,0.174653853
387,374,factor,0.005556012
388,374,factor,0.099588779
394,346,factor,0.008272843
382,346,factor,0.024372514
383,346,factor,0.002334924
382,361,factor,0.034691044
378,361,factor,0.021547184
379,361,factor,0.045696493
380,361,factor,0.002559971
376,329,factor,0.007580437
377,329,factor,0.003153642
381,289,factor,0.020060254
394,347,factor,0.011605749
382,347,factor,0.0051152
383,347,factor,0.001222826
384,347,factor,0.013804611
385,347,factor,0.018404966
386,347,factor,0.012371871
387,347,factor,0.001089532
388,347,factor,0.012529789
390,374,factor,0.01340157
391,374,factor,0.020610466
378,329,factor,0.058043583
379,329,factor,0.048699761
381,320,factor,0.059405094
394,350,factor,0.045500974
382,350,factor,0.044391769
383,350,factor,0.015085174
384,350,factor,0.05442704
385,350,factor,0.053643016
386,350,factor,0.063457443
387,350,factor,0.002773321
388,350,factor,0.033996623
377,289,factor,0.014498567
384,346,factor,0.019704344
385,346,factor,0.027135795
386,346,factor,0.013854577
387,346,factor,0.001949682
388,346,factor,0.021654401
380,346,factor,0.002882594
380,350,factor,0.002656469
390,342,factor,0.001838417
391,342,factor,0.009527957
395,342,factor,0.03809517
390,359,factor,0.019675787
391,359,factor,0.025435131
395,359,factor,0.00337414
392,325,factor,0.003301859
393,325,factor,0.206682206
394,325,factor,0.023291391
390,354,factor,0.013959544
391,354,factor,0.019656772
395,354,factor,0.003094925
376,364,factor,0.008345643
377,364,factor,0.007023163
394,334,factor,0.021496214
382,334,factor,0.042642878
383,334,factor,0.011853797
384,334,factor,0.052148533
385,334,factor,0.046338818
386,334,factor,0.061593902
387,334,factor,0.00210281
388,334,factor,0.029693761
376,341,factor,0.097375216
389,341,factor,0.115943225
392,341,factor,0.002958424
393,341,factor,0.297189075
382,325,factor,0.025318194
383,325,factor,0.002793588
384,325,factor,0.026200577
385,325,factor,0.038725814
386,325,factor,0.021050212
387,325,factor,0.001717386
388,325,factor,0.020917825
395,299,factor,0.005711063
378,364,factor,0.081197928
376,348,factor,0.028114612
389,348,factor,0.088114013
392,348,factor,0.004816327
378,341,factor,0.010262987
379,341,factor,0.003963595
380,341,factor,0.001469199
381,299,factor,0.067646306
393,348,factor,0.120446391
378,348,factor,0.039070442
379,348,factor,0.024130539
380,348,factor,0.004636911
381,355,factor,0.011282677
382,288,factor,0.024735697
383,288,factor,0.003664575
384,288,factor,0.028334236
385,288,factor,0.039974022
386,288,factor,0.033741718
387,288,factor,0.001718664
388,288,factor,0.024999619
395,366,factor,0.002200081
390,288,factor,0.001813628
391,288,factor,0.014337749
386,370,factor,0.083543704
387,370,factor,0.010507636
388,370,factor,0.069021966
390,370,factor,0.004963148
391,370,factor,0.033986999
395,370,factor,0.004435159
376,340,factor,0.065667383
377,340,factor,0.003067015
378,340,factor,0.011509843
390,296,factor,0.000910472
391,296,factor,0.01206566
395,296,factor,0.003679826
